"id","__typename","cities","createdAt","culture","emailDomains","groupsCanFind","industry","name","ownerId","perks","placeIds","size","updatedAt","website"
"89b9a3b0-4a85-4d7e-9adf-4203fe18d783","Company","[]","2020-10-20T00:13:36.278Z","","[{""S"":""https://lizclaiborne.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Liz Claiborne","","","[]","","2020-10-20T00:13:36.278Z","https://lizclaiborne.com"
"e976366d-5167-4ecd-bf25-4bf849f4f2fb","Company","[]","2020-10-20T00:14:21.526Z","","[{""S"":""https://pier1.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Pier 1 Imports","","","[]","","2020-10-20T00:14:21.526Z","https://pier1.com"
"7bea9d03-9a0c-413b-bbf7-2eed946aac3c","Company","[]","2020-10-20T00:14:49.793Z","","[{""S"":""https://southernstates.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Southern States Coop.","","","[]","","2020-10-20T00:14:49.793Z","https://southernstates.com"
"3f5c499a-60bf-4429-940c-cc659310a823","Company","[]","2020-10-20T00:13:56.445Z","","[{""S"":""https://ncfcorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","National Commerce Financial","","","[]","","2020-10-20T00:13:56.445Z","https://ncfcorp.com"
"421d79dc-5197-4f57-a2c1-bd111115c68f","Company","[]","2020-10-20T00:15:24.031Z","","[{""S"":""https://walgreens.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Walgreen","","","[]","","2020-10-20T00:15:24.031Z","https://walgreens.com"
"38c1ac99-9fb9-4c66-89a7-163b0935ac3d","Company","[]","2020-10-19T23:47:52.760Z","","[{""S"":""https://alleghenyenergy.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Allegheny Energy","","","[]","","2020-10-19T23:47:52.760Z","https://alleghenyenergy.com"
"d9d25351-d4e5-496f-82e3-67cf93058619","Company","[]","2020-10-20T00:13:29.301Z","","[{""S"":""https://kimball.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Kimball International","","","[]","","2020-10-20T00:13:29.301Z","https://kimball.com"
"a40a8674-08b3-4c96-a6cb-7d8198e0f93b","Company","[]","2020-10-20T00:14:55.925Z","","[{""S"":""https://stewart.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Stewart Information Services","","","[]","","2020-10-20T00:14:55.925Z","https://stewart.com"
"410c4eae-2d55-410a-a53d-24bc88234756","Company","[]","2020-10-20T00:12:46.243Z","","[{""S"":""https://exideworld.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Exide Technologies","","","[]","","2020-10-20T00:12:46.243Z","https://exideworld.com"
"df116a51-b62d-4e5e-8f75-07231266deca","Company","[]","2020-10-20T00:12:40.916Z","","[{""S"":""https://ea.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Electronic Arts","","","[]","","2020-10-20T00:12:40.916Z","https://ea.com"
"98c20d81-49c3-4d37-b0ae-081c64fcaa61","Company","[]","2020-10-19T23:48:15.640Z","","[{""S"":""https://avistacorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Avista","","","[]","","2020-10-19T23:48:15.640Z","https://avistacorp.com"
"fc32413d-49f7-47aa-948a-cb96bea0a3ff","Company","[]","2020-10-19T23:48:06.837Z","","[{""S"":""https://anthem.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Anthem","","","[]","","2020-10-19T23:48:06.837Z","https://anthem.com"
"e467d761-db4c-4f3b-8d42-e00b3bc8e14c","Company","[]","2020-10-20T00:15:27.651Z","","[{""S"":""https://wescodist.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Wesco International","","","[]","","2020-10-20T00:15:27.651Z","https://wescodist.com"
"847b96ac-bfde-4bf0-a3f0-f3840320e2f2","Company","[]","2020-10-20T00:13:57.335Z","","[{""S"":""https://natoil.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","National Oilwell","","","[]","","2020-10-20T00:13:57.335Z","https://natoil.com"
"b9683627-a55b-49b6-8deb-f2d410163065","Company","[]","2020-10-20T00:11:57.578Z","","[{""S"":""https://bnsf.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Burlington Northern Santa Fe","","","[]","","2020-10-20T00:11:57.578Z","https://bnsf.com"
"6d47cc70-757e-441f-ae18-81eb762ee7f6","Company","[]","2020-10-20T00:13:54.540Z","","[{""S"":""https://mpsgroup.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","MPS Group","","","[]","","2020-10-20T00:13:54.540Z","https://mpsgroup.com"
"30069d80-e363-4604-af7a-ca30483ff278","Company","[]","2020-10-20T00:15:30.664Z","","[{""S"":""https://winn-dixie.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Winn-Dixie Stores","","","[]","","2020-10-20T00:15:30.664Z","https://winn-dixie.com"
"b240dd24-b52e-4541-b62c-5cbabd9e560c","Company","[]","2020-10-20T00:13:11.895Z","","[{""S"":""https://hma-corp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Health Management Associates","","","[]","","2020-10-20T00:13:11.895Z","https://hma-corp.com"
"50d04000-3b52-425a-8518-5d84ae545ba8","Company","[]","2020-10-20T00:12:56.382Z","","[{""S"":""https://frk.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Franklin Resources","","","[]","","2020-10-20T00:12:56.382Z","https://frk.com"
"50a3351a-39a9-4231-9c23-5e5f9593ba6d","Company","[]","2020-10-20T00:14:10.980Z","","[{""S"":""https://owens-minor.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Owens & Minor","","","[]","","2020-10-20T00:14:10.980Z","https://owens-minor.com"
"2ede6b8f-1db1-437f-b95b-32315aee279d","Company","[]","2020-10-20T00:14:12.282Z","","[{""S"":""https://boh.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Pacific Century Financial","","","[]","","2020-10-20T00:14:12.282Z","https://boh.com"
"3af44240-7aab-4cd3-acb4-b6b702d3f483","Company","[]","2020-10-20T00:13:59.083Z","","[{""S"":""https://neimanmarcus.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Neiman Marcus","","","[]","","2020-10-20T00:13:59.083Z","https://neimanmarcus.com"
"e985ba77-6ae0-4159-99d1-cea97436843e","Company","[]","2020-10-20T00:14:38.848Z","","[{""S"":""https://sabre.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Sabre Holdings","","","[]","","2020-10-20T00:14:38.848Z","https://sabre.com"
"105c7d1d-4c35-4658-80d0-b1f10f70ac9b","Company","[]","2020-10-20T00:14:06.983Z","","[{""S"":""https://officemax.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","OfficeMax","","","[]","","2020-10-20T00:14:06.983Z","https://officemax.com"
"949ec9dc-283f-474e-84c2-eb8d563102f9","Company","[]","2020-10-20T00:11:44.408Z","","[{""S"":""https://bearstearns.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Bear Stearns","","","[]","","2020-10-20T00:11:44.408Z","https://bearstearns.com"
"43792959-cc7e-4a65-a35a-5922b60e6531","Company","[]","2020-10-20T00:13:18.975Z","","[{""S"":""https://ikon.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Ikon Office Solutions","","","[]","","2020-10-20T00:13:18.975Z","https://ikon.com"
"33c9e408-8446-4641-9a0a-023fd5a9868b","Company","[]","2020-10-20T00:13:31.011Z","","[{""S"":""https://kpmgconsulting.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","KPMG Consulting","","","[]","","2020-10-20T00:13:31.011Z","https://kpmgconsulting.com"
"78c17680-aa6a-4506-80b6-cbf1144b2ca1","Company","[]","2020-10-20T00:13:54.227Z","","[{""S"":""https://motorola.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Motorola","","","[]","","2020-10-20T00:13:54.227Z","https://motorola.com"
"34922f7c-5b34-4a20-8387-46af66514460","Company","[]","2020-10-20T00:12:16.641Z","","[{""S"":""https://cmvt.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Comverse Technology","","","[]","","2020-10-20T00:12:16.641Z","https://cmvt.com"
"d903a34c-fe65-45d7-a669-32fe9eec233c","Company","[]","2020-10-20T00:13:06.119Z","","[{""S"":""https://greif.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Greif Bros.","","","[]","","2020-10-20T00:13:06.119Z","https://greif.com"
"96a4a434-3f7b-4f8c-bb9a-1c482700016f","Company","[]","2020-10-20T00:13:43.066Z","","[{""S"":""https://masco.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Masco","","","[]","","2020-10-20T00:13:43.066Z","https://masco.com"
"6744e130-b417-4f16-a54a-0af913ce3418","Company","[]","2020-10-20T00:14:35.319Z","","[{""S"":""https://riteaid.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Rite Aid","","","[]","","2020-10-20T00:14:35.319Z","https://riteaid.com"
"c0484b9d-2c0c-4aff-8e0b-a9e3557ac6e6","Company","[]","2020-10-20T00:15:07.170Z","","[{""S"":""https://toro.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Toro","","","[]","","2020-10-20T00:15:07.170Z","https://toro.com"
"90f155c0-633c-448e-9d3c-8f88bbc551fc","Company","[]","2020-10-20T00:13:21.686Z","","[{""S"":""https://ipaper.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","International Paper","","","[]","","2020-10-20T00:13:21.686Z","https://ipaper.com"
"6cb7affb-f23d-442e-a7e6-20a60ec27261","Company","[]","2020-10-19T23:47:49.841Z","","[{""S"":""https://airgas.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Airgas","","","[]","","2020-10-19T23:47:49.841Z","https://airgas.com"
"5cf2b432-3aeb-42d4-93ca-d50beb2c05f4","Company","[]","2020-10-20T00:14:18.134Z","","[{""S"":""https://perini.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Perini","","","[]","","2020-10-20T00:14:18.134Z","https://perini.com"
"14e67ce4-768e-49bc-8558-9eddf12c09a2","Company","[]","2020-10-20T00:14:11.715Z","","[{""S"":""https://oxfordhealth.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Oxford Health Plans","","","[]","","2020-10-20T00:14:11.715Z","https://oxfordhealth.com"
"281a3253-8841-4127-9b1f-e0ef502d73b7","Company","[]","2020-10-20T00:14:04.233Z","","[{""S"":""https://northwesternmutual.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Northwestern Mutual","","","[]","","2020-10-20T00:14:04.233Z","https://northwesternmutual.com"
"8150bf6e-c0f2-4927-aeff-a2b723636cbb","Company","[]","2020-10-20T00:13:34.994Z","","[{""S"":""https://libertymutual.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Liberty Mutual Insurance Group","","","[]","","2020-10-20T00:13:34.994Z","https://libertymutual.com"
"3af1793e-e647-4dd0-b621-880d42b4f063","Company","[]","2020-10-20T00:13:26.999Z","","[{""S"":""https://kbhome.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","KB Home","","","[]","","2020-10-20T00:13:26.999Z","https://kbhome.com"
"44d43728-9bac-41e1-bb47-a31de8e6a7ef","Company","[]","2020-10-20T00:14:02.438Z","","[{""S"":""https://nortek-inc.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Nortek","","","[]","","2020-10-20T00:14:02.438Z","https://nortek-inc.com"
"23cab141-e61e-4efe-8795-cd4c8982e207","Company","[]","2020-10-20T00:13:18.475Z","","[{""S"":""https://idacorpinc.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Idacorp","","","[]","","2020-10-20T00:13:18.475Z","https://idacorpinc.com"
"a8317754-9c48-450a-8388-fe6aed0acd30","Company","[]","2020-10-20T00:14:56.604Z","","[{""S"":""https://strykercorp.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Stryker","","","[]","","2020-10-20T00:14:56.604Z","https://strykercorp.com"
"ab0bd4f1-eb31-4d96-91ca-7aeed530cb0b","Company","[]","2020-10-20T00:14:50.170Z","","[{""S"":""https://southtrust.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","SouthTrust Corp.","","","[]","","2020-10-20T00:14:50.170Z","https://southtrust.com"
"7abded3b-c330-415b-82e0-330491bf43f3","Company","[]","2020-10-20T00:12:29.985Z","","[{""S"":""https://delta.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Delta Air Lines","","","[]","","2020-10-20T00:12:29.985Z","https://delta.com"
"cfe01e1d-0e38-4f4d-b941-143f317ebab8","Company","[]","2020-10-20T00:14:09.484Z","","[{""S"":""https://onsemi.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","On Semiconductor","","","[]","","2020-10-20T00:14:09.484Z","https://onsemi.com"
"dc9fdc5d-3a16-4a7e-afa2-ec42aae6704f","Company","[]","2020-10-19T23:47:46.145Z","","[{""S"":""https://aetna.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Aetna","","","[]","","2020-10-19T23:47:46.145Z","https://aetna.com"
"ad2f59dc-efaa-4ab5-895b-94cbc8e0a0c7","Company","[]","2020-10-20T00:12:49.410Z","","[{""S"":""https://fedex.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","FedEx","","","[]","","2020-10-20T00:12:49.410Z","https://fedex.com"
"a8066665-5a51-4b57-b241-10c6ed3ac53d","Company","[]","2020-10-19T23:47:59.302Z","","[{""S"":""https://amfnl.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","American Financial Group","","","[]","","2020-10-19T23:47:59.302Z","https://amfnl.com"
"100bd5ed-12e2-4b28-8dd5-d5e18a7afee1","Company","[]","2020-10-20T00:14:15.354Z","","[{""S"":""https://pcconnection.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","PC Connection","","","[]","","2020-10-20T00:14:15.354Z","https://pcconnection.com"
"2f6edf53-192d-4799-9e0e-4b9ed692fe3b","Company","[]","2020-10-19T23:47:46.522Z","","[{""S"":""https://acs-inc.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Affiliated Computer Services","","","[]","","2020-10-19T23:47:46.522Z","https://acs-inc.com"
"2561627a-f1f4-4764-98f0-30bb54a17070","Company","[]","2020-10-20T00:13:36.518Z","","[{""S"":""https://lockheedmartin.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Lockheed Martin","","","[]","","2020-10-20T00:13:36.518Z","https://lockheedmartin.com"
"2baf19bd-6cfd-4c1c-b83a-c48292345bb4","Company","[]","2020-10-20T00:11:40.957Z","","[{""S"":""https://bankone.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Bank One Corp.","","","[]","","2020-10-20T00:11:40.957Z","https://bankone.com"
"e0e39008-133e-4e8f-aa57-7b263c3dcee8","Company","[]","2020-09-18T20:00:01.187Z","","","","","ProMazo","Google_114814624008493542862","","[]","SMALL","2020-09-18T20:00:01.187Z","https://www.promazo.com"
"abe0f317-efe8-4ad2-98b6-38034c3c525a","Company","[]","2020-10-20T00:13:59.234Z","","[{""S"":""https://njresources.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","New Jersey Resources","","","[]","","2020-10-20T00:13:59.234Z","https://njresources.com"
"29bc3cf7-610d-4bce-a013-5386f728d9c0","Company","[]","2020-10-20T00:15:10.953Z","","[{""S"":""https://tyson.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Tyson Foods","","","[]","","2020-10-20T00:15:10.953Z","https://tyson.com"
"4952bcd0-9304-460b-8318-2789a5e7497f","Company","[]","2020-10-20T00:13:19.155Z","","[{""S"":""https://itw.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Illinois Tool Works","","","[]","","2020-10-20T00:13:19.155Z","https://itw.com"
"39906826-7a4e-4209-bb59-3be36a33980f","Company","[]","2020-10-20T00:13:18.252Z","","[{""S"":""https://huntington.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Huntington Bancshares","","","[]","","2020-10-20T00:13:18.252Z","https://huntington.com"
"4f960172-17f8-49eb-89f4-af875aba89d3","Company","[]","2020-10-20T00:13:10.012Z","","[{""S"":""https://harris.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Harris","","","[]","","2020-10-20T00:13:10.012Z","https://harris.com"
"ec64f28f-4727-42c3-b086-5679550642a5","Company","[]","2020-10-20T00:13:47.644Z","","[{""S"":""https://menswearhouse.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Men's Wearhouse","","","[]","","2020-10-20T00:13:47.644Z","https://menswearhouse.com"
"2519e76f-fb42-405a-a350-1c85b95bf845","Company","[]","2020-10-20T00:15:14.639Z","","[{""S"":""https://utc.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","United Technologies","","","[]","","2020-10-20T00:15:14.639Z","https://utc.com"
"e44cb655-8655-4cb9-b4b4-aab9b8ad0029","Company","[]","2020-10-20T00:14:10.246Z","","[{""S"":""https://oracle.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Oracle","","","[]","","2020-10-20T00:14:10.246Z","https://oracle.com"
"b0bbb781-23bb-40d6-a148-802a2be6655f","Company","","2021-02-03T23:20:11.013Z","","[{""S"":""https://edelman.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Edelman","","","","","2021-02-03T23:20:11.013Z","https://edelman.com"
"4c609318-cde2-4bc3-a919-9a4bdce5ffff","Company","[]","2020-10-20T00:13:20.942Z","","[{""S"":""https://intel.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Intel","","","[]","","2020-10-20T00:13:20.942Z","https://intel.com"
"a64c4826-b326-42fb-b73f-3b89b333cfd0","Company","[]","2020-10-20T00:15:33.981Z","","[{""S"":""https://xerox.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Xerox","","","[]","","2020-10-20T00:15:33.981Z","https://xerox.com"
"fc0447c8-bf98-42ca-8b98-2f6ffb0dc634","Company","[]","2020-10-20T00:13:18.717Z","","[{""S"":""https://idt.net""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","IDT","","","[]","","2020-10-20T00:13:18.717Z","https://idt.net"
"6a2b28c3-2800-448e-8abd-a4e28e3ed83f","Company","[]","2020-10-20T00:12:44.587Z","","[{""S"":""https://equifax.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Equifax","","","[]","","2020-10-20T00:12:44.587Z","https://equifax.com"
"ef452aa1-7b37-437a-93f5-91c744dee9ec","Company","[]","2020-10-20T00:12:45.196Z","","[{""S"":""https://equityapartments.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Equity Residential Properties","","","[]","","2020-10-20T00:12:45.196Z","https://equityapartments.com"
"73f306b9-4bdd-407c-9638-4384316af963","Company","[]","2020-10-19T23:47:50.226Z","","[{""S"":""https://aksteel.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","AK Steel Holding","","","[]","","2020-10-19T23:47:50.226Z","https://aksteel.com"
"76a6f390-0c8b-46b3-b6ea-f6e8b417118a","Company","[]","2020-10-20T00:13:57.095Z","","[{""S"":""https://natfuel.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","National Fuel Gas","","","[]","","2020-10-20T00:13:57.095Z","https://natfuel.com"
"c60355f5-478c-4964-95d9-8e69536695d5","Company","[]","2020-10-20T00:15:26.720Z","","[{""S"":""https://wellpoint.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","WellPoint Health Networks","","","[]","","2020-10-20T00:15:26.720Z","https://wellpoint.com"
"be2a485d-b7ec-4dd1-b91b-7afa1cdb91cc","Company","","2021-02-03T23:32:23.862Z","","[{""S"":""https://salesforce.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Salesforce","","","","","2021-02-03T23:32:23.862Z","https://salesforce.com"
"6f4f2e43-4985-49b9-995a-0575cbe8d46a","Company","[]","2020-10-20T00:13:22.863Z","","[{""S"":""https://intuit.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Intuit","","","[]","","2020-10-20T00:13:22.863Z","https://intuit.com"
"6d30311b-0216-46f7-b826-95d68b02441f","Company","[]","2020-10-19T23:48:07.922Z","","[{""S"":""https://aon.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Aon","","","[]","","2020-10-19T23:48:07.922Z","https://aon.com"
"da0571c8-e1e7-4156-9846-844c60e51ef6","Company","[]","2020-10-20T00:12:10.740Z","","[{""S"":""https://czn.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Citizens Communications","","","[]","","2020-10-20T00:12:10.740Z","https://czn.com"
"a1d47dee-1685-4c59-87b6-7b3cce55be49","Company","[]","2020-10-20T00:12:46.801Z","","[{""S"":""https://express-scripts.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Express Scripts","","","[]","","2020-10-20T00:12:46.801Z","https://express-scripts.com"
"a143d4dd-f4aa-444a-a2a6-4a1ce265443f","Company","[]","2020-10-20T00:12:11.012Z","","[{""S"":""https://ckr.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","CKE Restaurants","","","[]","","2020-10-20T00:12:11.012Z","https://ckr.com"
"1996ada7-edc1-48e3-978a-e0a85cda045e","Company","[]","2020-10-20T00:15:32.907Z","","[{""S"":""https://xcelenergy.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Xcel Energy","","","[]","","2020-10-20T00:15:32.907Z","https://xcelenergy.com"
"2606015d-3c53-49b7-b584-178df017f317","Company","[]","2020-10-20T00:15:19.807Z","","[{""S"":""https://vectren.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Vectren","","","[]","","2020-10-20T00:15:19.807Z","https://vectren.com"
"ed095ff9-2292-4030-ba38-3642ebe5fa20","Company","[]","2020-10-20T00:12:49.140Z","","[{""S"":""https://federatedinsurance.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Federated Mutual Insurance","","","[]","","2020-10-20T00:12:49.140Z","https://federatedinsurance.com"
"48d61514-69d7-4db4-9114-1334a8f0c4ae","Company","[]","2020-10-20T00:11:47.673Z","","[{""S"":""https://belo.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Belo","","","[]","","2020-10-20T00:11:47.673Z","https://belo.com"
"d8298b11-5326-42f2-b5d3-6043885dc5fc","Company","[]","2020-10-20T00:12:00.312Z","","[{""S"":""https://capitalone.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Capital One Financial","","","[]","","2020-10-20T00:12:00.312Z","https://capitalone.com"
"b36d0055-fec9-4ce4-92af-6eeff3ebe5c2","Company","[]","2020-10-20T00:15:32.241Z","","[{""S"":""https://wyeth.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Wyeth","","","[]","","2020-10-20T00:15:32.241Z","https://wyeth.com"
"d61ce611-4a89-4204-a193-f002cafc6feb","Company","[]","2020-10-20T00:12:38.002Z","","[{""S"":""https://etrade.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","E*Trade Group","","","[]","","2020-10-20T00:12:38.002Z","https://etrade.com"
"0c5721c2-1905-4259-bfdb-a0887c59b87d","Company","[]","2020-10-20T00:13:22.501Z","","[{""S"":""https://iff.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Intl. Flavors & Fragrances","","","[]","","2020-10-20T00:13:22.501Z","https://iff.com"
"38a6d209-ca20-41bb-98aa-cbfb710683f1","Company","[]","2020-10-20T00:13:37.388Z","","[{""S"":""https://lowes.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Lowe's","","","[]","","2020-10-20T00:13:37.388Z","https://lowes.com"
"90d879c2-a285-439b-891a-2170fe127ed9","Company","[]","2020-10-20T00:12:26.494Z","","[{""S"":""https://dkwd.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","D&K Healthcare Resources","","","[]","","2020-10-20T00:12:26.494Z","https://dkwd.com"
"083d8a21-b28b-4e19-a13e-afe5430ce92d","Company","[]","2020-10-19T23:48:10.109Z","","[{""S"":""https://aramark.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Aramark","","","[]","","2020-10-19T23:48:10.109Z","https://aramark.com"
"c5ff6c11-919f-4ca8-a3ea-8e3f5f468a9b","Company","[]","2020-10-20T00:13:35.278Z","","[{""S"":""https://limited.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Limited","","","[]","","2020-10-20T00:13:35.278Z","https://limited.com"
"c38759ab-2393-41a9-8877-a9a4f4ef590b","Company","[]","2020-10-20T00:14:37.106Z","","[{""S"":""https://rohmhaas.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Rohm & Haas","","","[]","","2020-10-20T00:14:37.106Z","https://rohmhaas.com"
"972c32cf-9181-46d8-b902-e8847e51e27f","Company","[]","2020-10-20T00:12:24.447Z","","[{""S"":""https://csx.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","CSX","","","[]","","2020-10-20T00:12:24.447Z","https://csx.com"
"3664d9f8-6d90-4135-989a-5f8bd741c37d","Company","[]","2020-10-20T00:12:40.133Z","","[{""S"":""https://edison.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Edison International","","","[]","","2020-10-20T00:12:40.133Z","https://edison.com"
"3c824e5e-13a4-4608-9e29-032c76bcb39b","Company","[]","2020-10-20T00:15:29.071Z","","[{""S"":""https://weyerhaeuser.com""}]","[{""S"":""Mentees""},{""S"":""Mentors""},{""S"":""Members""}]","","Weyerhaeuser","","","[]","","2020-10-20T00:15:29.071Z","https://weyerhaeuser.com"
